time,icao24,lat,lon,velocity,heading,vertrate,callsign,onground,alert,spi,squawk,baroaltitude,geoaltitude,lastposupdate,lastcontact,datetime
1656288000,34718e,40.87294006347656,1.9229736328125,187.6310635017997,245.543044135279,8.128,IBE2601 ,False,False,False,417.0,5509.26,5814.06,1656287998.654,1656288000.0,2022-06-27 00:00:00
1656288010,34718e,40.86509058030985,1.900260231711648,188.31250552159315,245.46536691939505,7.80288,IBE2601 ,False,False,False,417.0,5600.700000000001,5897.88,1656288009.793,1656288009.876,2022-06-27 00:00:10
1656288020,34718e,40.85824740135063,1.8805347789417608,188.9942911607127,245.38824999447377,8.128,IBE2601 ,False,False,False,417.0,5676.900000000001,5996.9400000000005,1656288019.516,1656288019.581,2022-06-27 00:00:20
1656288030,34718e,40.850921630859375,1.85931396484375,189.4621194334958,245.45304168198675,8.45312,IBE2601 ,False,False,False,417.0,5768.34,6073.14,1656288029.895,1656288029.982,2022-06-27 00:00:30
1656288040,34718e,40.8440489688162,1.839460893110796,190.14395854595864,245.3764352138364,8.128,IBE2601 ,False,False,False,417.0,5844.54,6164.58,1656288039.644,1656288039.718,2022-06-27 00:00:40
1656288050,34718e,40.8369140625,1.8189697265625,190.61174200698068,245.4408651166155,7.477760000000001,IBE2601 ,False,False,False,417.0,5928.360000000001,6256.02,1656288049.696,1656288049.78,2022-06-27 00:00:50
1656288060,34718e,40.829681396484375,1.79815673828125,191.76137308626744,245.42883455047428,7.152640000000001,IBE2601 ,False,False,False,417.0,5996.9400000000005,6324.6,1656288059.734,1656288059.796,2022-06-27 00:01:00
1656288070,34718e,40.82240295410156,1.7772216796875,192.44331713721647,245.3532291480689,7.152640000000001,IBE2601 ,False,False,False,417.0,6073.14,6408.42,1656288069.843,1656288069.893,2022-06-27 00:01:10
1656288080,34718e,40.81539916992188,1.75714111328125,192.91101251928808,245.4169473744176,8.77824,IBE2601 ,False,False,False,417.0,6149.34,6484.62,1656288079.471,1656288079.533,2022-06-27 00:01:20
1656288090,34718e,40.807708740234375,1.73565673828125,192.57048332277057,243.84566422168703,8.77824,IBE2601 ,False,False,False,417.0,6240.780000000001,6583.68,1656288089.977,1656288089.977,2022-06-27 00:01:30
1656288100,34718e,40.79946899414063,1.71697998046875,191.67854833662096,237.7175127642184,8.128,IBE2601 ,False,False,False,417.0,6324.6,6667.5,1656288099.479,1656288099.657,2022-06-27 00:01:40
1656288110,34718e,40.78907775878906,1.69818115234375,190.8649637847932,232.6668042618141,8.128,IBE2601 ,False,False,False,417.0,6408.42,6758.9400000000005,1656288109.741,1656288109.895,2022-06-27 00:01:50
1656288120,34718e,40.77845764160156,1.6800537109375,191.49067960950305,232.4220229131872,7.80288,IBE2601 ,False,False,False,417.0,6484.62,6835.14,1656288119.895,1656288119.945,2022-06-27 00:02:00
1656288130,34718e,40.76835503012447,1.6625560413707383,191.68407109999367,232.85331330197823,7.477760000000001,IBE2601 ,False,False,False,417.0,6560.820000000001,6918.960000000001,1656288129.607,1656288129.839,2022-06-27 00:02:10
1656288140,34718e,40.75776672363281,1.64404296875,192.19630593982671,233.160774610066,6.502400000000001,IBE2601 ,False,False,False,417.0,6637.02,6995.160000000001,1656288139.679,1656288139.885,2022-06-27 00:02:20
1656288150,34718e,40.7471923828125,1.6253662109375,193.32830160729367,233.22158037038065,5.52704,IBE2601 ,False,False,False,417.0,6697.9800000000005,7048.500000000001,1656288149.96,1656288149.97,2022-06-27 00:02:30
1656288160,34718e,40.73674606064618,1.606937755237926,194.46051248029084,233.28167813682427,5.8521600000000005,IBE2601 ,False,False,False,417.0,6751.320000000001,7117.080000000001,1656288159.944,1656288159.944,2022-06-27 00:02:40
1656288170,34718e,40.72641146385063,1.588835282759233,195.9005183719079,233.2203792429671,6.502400000000001,IBE2601 ,False,False,False,417.0,6812.280000000001,7178.040000000001,1656288169.751,1656288169.869,2022-06-27 00:02:50
1656288180,34718e,40.71575100139036,1.5700461647727273,196.62060448055652,233.1900665180431,7.152640000000001,IBE2601 ,False,False,False,417.0,6880.860000000001,7246.620000000001,1656288179.864,1656288179.911,2022-06-27 00:03:00
1656288190,34718e,40.70526123046875,1.5516357421875,196.62060448055652,233.1900665180431,7.477760000000001,IBE2601 ,False,False,False,417.0,6949.4400000000005,7322.820000000001,1656288189.689,1656288189.832,2022-06-27 00:03:10
1656288200,34718e,40.69441223144531,1.53265380859375,197.340745221896,233.15997502064263,6.502400000000001,IBE2601 ,False,False,False,417.0,7025.64,7399.02,1656288199.938,1656288199.974,2022-06-27 00:03:20
1656288210,34718e,40.68406677246094,1.51446533203125,198.06094,233.130102354156,6.1772800000000005,IBE2601 ,False,False,False,417.0,7086.6,7459.98,1656288209.722,1656288209.987,2022-06-27 00:03:30
1656288220,34718e,40.6732177734375,1.49554443359375,199.09049265522128,232.98205157381165,5.8521600000000005,IBE2601 ,False,False,False,417.0,7139.9400000000005,7520.94,1656288219.833,1656288219.976,2022-06-27 00:03:40
1656288230,34718e,40.66263489804025,1.4770993319424717,199.81100325292505,232.9530819714384,5.8521600000000005,IBE2601 ,False,False,False,417.0,7200.900000000001,7589.52,1656288229.509,1656288229.972,2022-06-27 00:03:50
1656288240,34718e,40.65184020996094,1.45819091796875,200.94224785905624,233.01275325144684,5.52704,IBE2601 ,False,False,False,417.0,7254.240000000001,7642.860000000001,1656288239.556,1656288239.882,2022-06-27 00:04:00
1656288250,34718e,40.640625,1.4385986328125,201.66270417750388,232.9839399683765,5.52704,IBE2601 ,False,False,False,417.0,7315.200000000001,7703.820000000001,1656288249.835,1656288249.954,2022-06-27 00:04:10
1656288260,34718e,40.62967591366525,1.4195459539240056,202.38321113232945,232.95533183515985,5.52704,IBE2601 ,False,False,False,417.0,7368.54,7757.16,1656288259.886,1656288259.946,2022-06-27 00:04:20
1656288270,34718e,40.61906200344279,1.400944102894176,203.20538,233.130102354156,6.1772800000000005,IBE2601 ,False,False,False,417.0,7421.88,7818.12,1656288269.584,1656288269.649,2022-06-27 00:04:30
1656288280,34718e,40.60762023925781,1.38104248046875,203.5144625322338,233.01423642612752,6.1772800000000005,IBE2601 ,False,False,False,417.0,7490.46,7886.7,1656288279.905,1656288279.979,2022-06-27 00:04:40
1656288290,34718e,40.5965772725768,1.3618053089488635,203.82437480311788,232.8987223721313,6.502400000000001,IBE2601 ,False,False,False,417.0,7551.42,7947.66,1656288289.946,1656288289.991,2022-06-27 00:04:50
1656288300,34718e,40.585968017578125,1.3433837890625,204.23491591333,232.9857807966333,6.502400000000001,IBE2601 ,False,False,False,417.0,7612.38,8016.24,1656288299.527,1656288299.978,2022-06-27 00:05:00
1656288310,34718e,40.57493591308594,1.32415771484375,204.23491591333,232.9857807966333,6.502400000000001,IBE2601 ,False,False,False,417.0,7680.96,8084.82,1656288309.572,1656288309.696,2022-06-27 00:05:10
1656288320,34718e,40.56376647949219,1.30474853515625,204.23491591333,232.9857807966333,6.502400000000001,IBE2601 ,False,False,False,417.0,7741.92,8145.78,1656288319.723,1656288319.811,2022-06-27 00:05:20
1656288330,34718e,40.55267851231461,1.285587657581676,204.23491591333,232.9857807966333,6.1772800000000005,IBE2601 ,False,False,False,417.0,7802.88,8214.36,1656288329.671,1656288329.987,2022-06-27 00:05:30
1656288340,34718e,40.541273214049255,1.2657373601740056,204.5450304639081,232.8707167944,5.52704,IBE2601 ,False,False,False,417.0,7863.84,8275.32,1656288339.953,1656288339.962,2022-06-27 00:05:40
1656288350,34718e,40.53062438964844,1.247314453125,204.9554193159636,232.9575252269172,5.52704,IBE2601 ,False,False,False,417.0,7924.8,8336.28,1656288349.589,1656288349.961,2022-06-27 00:05:50
1656288360,34718e,40.5194091796875,1.22784423828125,205.2657346504693,232.8429078696488,5.52704,IBE2601 ,False,False,False,417.0,7978.14,8397.24,1656288359.646,1656288359.978,2022-06-27 00:06:00
1656288370,34718e,40.50803491624735,1.2081215598366477,205.2657346504693,232.8429078696488,4.8768,IBE2601 ,False,False,False,417.0,8031.48,8450.58,1656288369.764,1656288369.945,2022-06-27 00:06:10
1656288380,34718e,40.49704858812235,1.189207597212358,205.98648685345648,232.8152935467669,4.55168,IBE2601 ,False,False,False,417.0,8077.200000000001,8496.300000000001,1656288379.691,1656288379.891,2022-06-27 00:06:20
1656288390,34718e,40.48573639433263,1.1696069890802556,206.70728657059496,232.78787180288825,4.55168,IBE2601 ,False,False,False,417.0,8122.92,8542.02,1656288389.777,1656288389.853,2022-06-27 00:06:30
1656288400,34718e,40.47456385725636,1.1503809148615056,207.42813330655864,232.76064064291043,4.55168,IBE2601 ,False,False,False,417.0,8168.64,8595.36,1656288399.656,1656288399.718,2022-06-27 00:06:40
1656288410,34718e,40.46305847167969,1.13043212890625,207.8379227368719,232.84646219839817,4.55168,IBE2601 ,False,False,False,417.0,8206.74,8633.46,1656288409.856,1656288409.943,2022-06-27 00:06:50
1656288420,34718e,40.45211791992188,1.1114501953125,208.5586685060541,232.81917616379104,4.55168,IBE2601 ,False,False,False,417.0,8252.460000000001,8679.18,1656288419.525,1656288419.893,2022-06-27 00:07:00
1656288430,34718e,40.44039916992188,1.09124755859375,209.27946124972445,232.7920780782184,4.55168,IBE2601 ,False,False,False,417.0,8298.18,8724.9,1656288429.857,1656288429.921,2022-06-27 00:07:10
1656288440,34718e,40.42913818359375,1.07183837890625,209.68941903988423,232.8770804387834,4.55168,IBE2601 ,False,False,False,417.0,8343.9,8778.24,1656288439.786,1656288439.857,2022-06-27 00:07:20
1656288450,34718e,40.41737365722656,1.051513671875,210.4101116035438,232.849929626348,4.55168,IBE2601 ,False,False,False,417.0,8389.62,8823.960000000001,1656288449.98,1656288449.98,2022-06-27 00:07:30
1656288460,34718e,40.406271724377646,1.0324027321555398,210.4101116035438,232.849929626348,4.55168,IBE2601 ,False,False,False,417.0,8435.34,8869.68,1656288459.764,1656288459.929,2022-06-27 00:07:40
1656288470,34718e,40.39495953058792,1.0128021240234375,211.13085109302216,232.8229641778896,4.55168,IBE2601 ,False,False,False,417.0,8481.060000000001,8915.400000000001,1656288469.62,1656288469.758,2022-06-27 00:07:50
1656288480,34718e,40.38332147113347,0.9928269819779828,211.4421165235169,232.71189241265887,4.55168,IBE2601 ,False,False,False,417.0,8526.78,8961.12,1656288479.743,1656288479.818,2022-06-27 00:08:00
1656288490,34718e,40.37159729003906,0.97265625,211.85163702938087,232.79618221341525,4.55168,IBE2601 ,False,False,False,417.0,8572.5,9006.84,1656288489.921,1656288489.957,2022-06-27 00:08:10
1656288500,34718e,40.36006164550781,0.95281982421875,212.1630923934873,232.6855271483816,4.55168,IBE2601 ,False,False,False,417.0,8618.220000000001,9060.18,1656288499.979,1656288499.979,2022-06-27 00:08:20
1656288510,34718e,40.34850039724576,0.9329015558416192,212.57246894014705,232.7695818781093,4.55168,IBE2601 ,False,False,False,417.0,8663.94,9105.9,1656288509.961,1656288509.961,2022-06-27 00:08:30
1656288520,34718e,40.33735656738281,0.913818359375,212.57246894014705,232.7695818781093,4.22656,IBE2601 ,False,False,False,417.0,8709.66,9151.62,1656288519.546,1656288519.608,2022-06-27 00:08:40
1656288530,34718e,40.32545471191406,0.893310546875,213.2933463592044,232.7431613419156,4.22656,IBE2601 ,False,False,False,417.0,8747.76,9189.72,1656288529.818,1656288529.937,2022-06-27 00:08:50
1656288540,34718e,40.31437760692532,0.8743494207208806,213.6051775439045,232.63333058723128,3.90144,IBE2601 ,False,False,False,417.0,8785.86,9227.82,1656288539.355,1656288539.981,2022-06-27 00:09:00
1656288550,34718e,40.30213436837924,0.8533755215731534,214.01426882668792,232.7169187991284,3.90144,IBE2601 ,False,False,False,417.0,8831.58,9273.54,1656288549.858,1656288549.858,2022-06-27 00:09:10
1656288560,34718e,40.29049630892479,0.8334003795276989,214.32628592670457,232.60749571909665,3.90144,IBE2601 ,False,False,False,417.0,8869.68,9319.26,1656288559.886,1656288559.938,2022-06-27 00:09:20
1656288570,34718e,40.27899169921875,0.813720703125,214.73523588887943,232.6908524679916,3.90144,IBE2601 ,False,False,False,417.0,8907.78,9357.36,1656288569.694,1656288569.947,2022-06-27 00:09:30
1656288580,34718e,40.26703398106461,0.7932628284801136,215.456247098106,232.66496059030487,3.90144,IBE2601 ,False,False,False,417.0,8945.880000000001,9395.46,1656288579.863,1656288579.971,2022-06-27 00:09:40
1656288590,34718e,40.255395921610166,0.7732876864346591,215.456247098106,232.66496059030487,3.90144,IBE2601 ,False,False,False,417.0,8983.98,9433.56,1656288589.719,1656288589.993,2022-06-27 00:09:50
1656288600,34718e,40.2437113099179,0.7533749667080966,216.17730201263964,232.63924143103907,3.2512000000000003,IBE2601 ,False,False,False,417.0,9022.08,9479.28,1656288599.614,1656288599.958,2022-06-27 00:10:00
1656288610,34718e,40.23165428032309,0.7327756014737216,216.8984001966001,232.613693277957,2.92608,IBE2601 ,False,False,False,417.0,9052.56,9509.760000000002,1656288609.871,1656288609.925,2022-06-27 00:10:10
1656288620,34718e,40.21980285644531,0.7125244140625,217.6195412198581,232.5883144412436,2.92608,IBE2601 ,False,False,False,417.0,9083.04,9540.240000000002,1656288619.902,1656288619.968,2022-06-27 00:10:20
1656288630,34718e,40.20791263903602,0.6922635165127841,218.34072465794165,232.56310325314183,2.92608,IBE2601 ,False,False,False,417.0,9113.52,9570.72,1656288629.935,1656288629.992,2022-06-27 00:10:30
1656288640,34718e,40.19632113181938,0.6725380637428977,218.34072465794165,232.56310325314183,4.22656,IBE2601 ,False,False,False,417.0,9144.0,9601.2,1656288639.642,1656288639.926,2022-06-27 00:10:40
1656288650,34718e,40.18414306640625,0.65179443359375,218.34072465794165,232.56310325314183,4.55168,IBE2601 ,False,False,False,417.0,9189.72,9646.920000000002,1656288649.74,1656288649.807,2022-06-27 00:10:50
1656288660,34718e,40.17228698730469,0.63165283203125,218.34072465794165,232.56310325314183,5.20192,IBE2601 ,False,False,False,417.0,9235.44,9700.26,1656288659.631,1656288659.864,2022-06-27 00:11:00
1656288670,34718e,40.16061556541313,0.6117387251420454,218.34072465794165,232.56310325314183,5.20192,IBE2601 ,False,False,False,417.0,9288.78,9753.6,1656288669.442,1656288669.655,2022-06-27 00:11:10
1656288680,34718e,40.14820861816406,0.5906982421875,217.6195412198581,232.5883144412436,5.20192,IBE2601 ,False,False,False,417.0,9342.12,9806.94,1656288679.841,1656288679.896,2022-06-27 00:11:20
1656288690,34718e,40.13631529727225,0.5704151500355114,217.21114797954377,232.50587175821795,5.20192,IBE2601 ,False,False,False,417.0,9395.46,9860.28,1656288689.857,1656288689.898,2022-06-27 00:11:30
1656288700,34718e,40.12445068359375,0.55023193359375,217.21114797954377,232.50587175821795,5.20192,IBE2601 ,False,False,False,417.0,9448.8,9913.62,1656288699.857,1656288699.894,2022-06-27 00:11:40
1656288710,34718e,40.11277770996094,0.530517578125,216.4898690446103,232.53102383054343,4.8768,IBE2601 ,False,False,False,417.0,9494.52,9966.96,1656288709.659,1656288709.833,2022-06-27 00:11:50
1656288720,34718e,40.10070283534163,0.5099903453480114,216.4898690446103,232.53102383054343,5.20192,IBE2601 ,False,False,False,417.0,9547.86,10020.3,1656288719.896,1656288719.918,2022-06-27 00:12:00
1656288730,34718e,40.08901822364936,0.4901400479403409,215.76863210816884,232.55634405643943,5.52704,IBE2601 ,False,False,False,417.0,9601.2,10073.64,1656288729.812,1656288729.982,2022-06-27 00:12:10
1656288740,34718e,40.077100850768005,0.4699776389382102,214.95265504370423,232.3896045497904,5.52704,IBE2601 ,False,False,False,417.0,9654.54,10126.98,1656288739.939,1656288740.0,2022-06-27 00:12:20
1656288750,34718e,40.06558227539063,0.450439453125,214.23118431789652,232.41463029097469,5.20192,IBE2601 ,False,False,False,417.0,9707.88,10180.320000000002,1656288749.672,1656288749.968,2022-06-27 00:12:30
1656288760,34718e,40.05382473185911,0.4305891557173295,213.82374576189605,232.330550021342,4.8768,IBE2601 ,False,False,False,417.0,9761.22,10241.28,1656288759.608,1656288759.863,2022-06-27 00:12:40
1656288770,34718e,40.0417677022643,0.4102394797585227,213.5097547389252,232.43982515629088,4.55168,IBE2601 ,False,False,False,417.0,9806.94,10287.0,1656288769.897,1656288769.897,2022-06-27 00:12:50
1656288780,34718e,40.03031585176112,0.3908885609019886,213.10217875782888,232.3555083959612,4.55168,IBE2601 ,False,False,False,417.0,9852.66,10332.72,1656288779.774,1656288779.776,2022-06-27 00:13:00
1656288790,34718e,40.01861572265625,0.3712158203125,212.3806524651808,232.38063635884083,4.55168,IBE2601 ,False,False,False,417.0,9898.38,10378.44,1656288789.754,1656288789.836,2022-06-27 00:13:10
1656288800,34718e,40.0072259418035,0.3519370339133523,211.9734025171792,232.2957567786092,4.55168,IBE2601 ,False,False,False,417.0,9944.1,10424.16,1656288799.492,1656288799.667,2022-06-27 00:13:20
1656288810,34718e,39.99535512115995,0.3319618918678977,211.659167300296,232.4059356345965,4.22656,IBE2601 ,False,False,False,417.0,9989.82,10469.88,1656288809.855,1656288809.997,2022-06-27 00:13:30
1656288820,34718e,39.983903270656775,0.3126109730113636,211.2517792604056,232.3208149186645,3.90144,IBE2601 ,False,False,False,417.0,10035.54,10515.6,1656288819.708,1656288819.926,2022-06-27 00:13:40
1656288830,34718e,39.9722900390625,0.29302978515625,211.2517792604056,232.3208149186645,0.97536,IBE2601 ,False,False,False,417.0,10050.78,10538.46,1656288829.654,1656288829.927,2022-06-27 00:13:50
1656288840,34718e,39.96052551269531,0.2733154296875,211.9734025171792,232.2957567786092,0.32512,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288839.718,1656288839.864,2022-06-27 00:14:00
1656288850,34718e,39.94898986816406,0.25390625,211.9734025171792,232.2957567786092,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288849.641,1656288849.803,2022-06-27 00:14:10
1656288860,34718e,39.93735103283898,0.2343333851207386,211.9734025171792,232.2957567786092,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288859.67,1656288859.901,2022-06-27 00:14:20
1656288870,34718e,39.925619868908896,0.2145455100319602,211.566619562592,232.2105506117825,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288869.816,1656288869.897,2022-06-27 00:14:30
1656288880,34718e,39.91407491393008,0.19525146484375,211.566619562592,232.2105506117825,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288879.777,1656288879.828,2022-06-27 00:14:40
1656288890,34718e,39.90252995895127,0.17596435546875,211.566619562592,232.2105506117825,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288889.589,1656288889.834,2022-06-27 00:14:50
1656288900,34718e,39.890566033832094,0.15582275390625,211.566619562592,232.2105506117825,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288899.891,1656288899.932,2022-06-27 00:15:00
1656288910,34718e,39.87890625,0.136314060377038,211.566619562592,232.2105506117825,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288909.854,1656288909.951,2022-06-27 00:15:10
1656288920,34718e,39.86737060546875,0.1170282778532608,211.566619562592,232.2105506117825,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288919.7,1656288919.92,2022-06-27 00:15:20
1656288930,34718e,39.855377197265625,0.0969662873641304,211.566619562592,232.2105506117825,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288929.967,1656288929.967,2022-06-27 00:15:30
1656288940,34718e,39.8442931094412,0.07843017578125,211.566619562592,232.2105506117825,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288939.614,1656288939.663,2022-06-27 00:15:40
1656288950,34718e,39.832282632084215,0.058349609375,211.566619562592,232.2105506117825,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288949.879,1656288949.964,2022-06-27 00:15:50
1656288960,34718e,39.8207376771054,0.0390625,211.16030630029235,232.1250163489018,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288959.781,1656288959.859,2022-06-27 00:16:00
1656288970,34718e,39.80900651317532,0.01947021484375,211.16030630029235,232.1250163489018,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288969.885,1656288969.963,2022-06-27 00:16:10
1656288980,34718e,39.797607421875,0.0004179581351902,210.84485927899183,232.23536545612097,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288979.636,1656288979.831,2022-06-27 00:16:20
1656288990,34718e,39.78549763307733,-0.01971435546875,210.43841007127685,232.149585721115,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288989.986,1656288989.986,2022-06-27 00:16:30
1656289000,34718e,39.77407836914063,-0.0386909816576235,210.75446544683768,232.0391524747106,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656288999.828,1656288999.881,2022-06-27 00:16:40
1656289010,34718e,39.76259393207097,-0.057861328125,210.75446544683768,232.0391524747106,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289009.823,1656289009.873,2022-06-27 00:16:50
1656289020,34718e,39.75104897709216,-0.0770263671875,210.75446544683768,232.0391524747106,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289019.625,1656289019.7,2022-06-27 00:17:00
1656289030,34718e,39.739085051972985,-0.096923828125,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289029.919,1656289029.996,2022-06-27 00:17:10
1656289040,34718e,39.7276611328125,-0.1158341117526902,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289039.767,1656289039.811,2022-06-27 00:17:20
1656289050,34718e,39.71627445544227,-0.13470458984375,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289049.544,1656289049.849,2022-06-27 00:17:30
1656289060,34718e,39.70417785644531,-0.1548236349354397,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289059.926,1656289059.951,2022-06-27 00:17:40
1656289070,34718e,39.69285867981991,-0.17352294921875,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289069.724,1656289069.8,2022-06-27 00:17:50
1656289080,34718e,39.68112751588983,-0.1929931640625,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289079.756,1656289079.885,2022-06-27 00:18:00
1656289090,34718e,39.669708251953125,-0.2119047745414377,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289089.603,1656289089.838,2022-06-27 00:18:10
1656289100,34718e,39.6580376059322,-0.23114013671875,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289099.537,1656289099.996,2022-06-27 00:18:20
1656289110,34718e,39.64595031738281,-0.2511928392493132,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289109.928,1656289109.928,2022-06-27 00:18:30
1656289120,34718e,39.634528725834215,-0.27001953125,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289119.736,1656289119.912,2022-06-27 00:18:40
1656289130,34718e,39.6229837708554,-0.2890625,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289129.622,1656289129.712,2022-06-27 00:18:50
1656289140,34718e,39.6112060546875,-0.30853271484375,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289139.764,1656289139.938,2022-06-27 00:19:00
1656289150,34718e,39.5994283385196,-0.32794189453125,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289149.799,1656289149.894,2022-06-27 00:19:10
1656289160,34718e,39.587650622351696,-0.34735107421875,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289159.92,1656289159.98,2022-06-27 00:19:20
1656289170,34718e,39.57600402832031,-0.3666089928668157,210.3490997365797,231.9529574681739,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289169.957,1656289169.957,2022-06-27 00:19:30
1656289180,34718e,39.56465148925781,-0.3852379840353137,210.66654536898653,231.8427734126309,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289179.575,1656289179.647,2022-06-27 00:19:40
1656289190,34718e,39.55296920517743,-0.40447998046875,210.66654536898653,231.8427734126309,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289189.572,1656289189.816,2022-06-27 00:19:50
1656289200,34718e,39.541191489009535,-0.42388916015625,210.66654536898653,231.8427734126309,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289199.658,1656289199.865,2022-06-27 00:20:00
1656289210,34718e,39.52949523925781,-0.4430953316066279,210.66654536898653,231.8427734126309,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289209.717,1656289209.912,2022-06-27 00:20:10
1656289220,34718e,39.51791537010063,-0.46209716796875,210.66654536898653,231.8427734126309,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289219.673,1656289219.742,2022-06-27 00:20:20
1656289230,34718e,39.50601196289063,-0.481726604959249,210.66654536898653,231.8427734126309,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289229.816,1656289229.903,2022-06-27 00:20:30
1656289240,34718e,39.49443054199219,-0.5007138459578755,210.66654536898653,231.8427734126309,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289239.713,1656289239.983,2022-06-27 00:20:40
1656289250,34718e,39.48257446289063,-0.520178753396749,210.66654536898653,231.8427734126309,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289249.828,1656289249.865,2022-06-27 00:20:50
1656289260,34718e,39.47071838378906,-0.5395839525305632,210.9847677456247,231.7329213268596,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289259.936,1656289259.963,2022-06-27 00:21:00
1656289270,34718e,39.4589802370233,-0.558837890625,210.9847677456247,231.7329213268596,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289269.986,1656289269.986,2022-06-27 00:21:10
1656289280,34718e,39.44762149099576,-0.57745361328125,210.9847677456247,231.7329213268596,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289279.611,1656289279.67,2022-06-27 00:21:20
1656289290,34718e,39.43597412109375,-0.5964859672214402,210.9847677456247,231.7329213268596,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289289.673,1656289289.725,2022-06-27 00:21:30
1656289300,34718e,39.42397295418432,-0.61614990234375,211.3889144833946,231.81927869845583,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289299.794,1656289299.846,2022-06-27 00:21:40
1656289310,34718e,39.41221618652344,-0.635356073794128,211.70730113696632,231.7098368077569,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289309.76,1656289309.818,2022-06-27 00:21:50
1656289320,34718e,39.40045166015625,-0.6546418563179373,211.70730113696632,231.7098368077569,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289319.761,1656289319.79,2022-06-27 00:22:00
1656289330,34718e,39.38873291015625,-0.6737060546875,211.70730113696632,231.7098368077569,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289329.615,1656289329.667,2022-06-27 00:22:10
1656289340,34718e,39.37695519398834,-0.69293212890625,211.70730113696632,231.7098368077569,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289339.683,1656289339.885,2022-06-27 00:22:20
1656289350,34718e,39.36475850768008,-0.71282958984375,211.70730113696632,231.7098368077569,0.0,IBE2601 ,False,False,False,417.0,10058.4,10546.08,1656289349.933,1656289349.989,2022-06-27 00:22:30
